STATION,STATION_NAME,DATE,PRCP,TMAX,TMIN
GHCND:USC00245685,MILES CITY MT US,19761211,0,44,19
GHCND:USC00245685,MILES CITY MT US,19761212,0,44,16
GHCND:USC00245685,MILES CITY MT US,19761213,0,40,21
GHCND:USC00245685,MILES CITY MT US,19761214,0,44,18
GHCND:USC00245685,MILES CITY MT US,19761215,0,42,23
GHCND:USC00245685,MILES CITY MT US,19761216,0,53,29
GHCND:USC00245685,MILES CITY MT US,19761217,0,49,29
GHCND:USC00245685,MILES CITY MT US,19761218,0,42,21
GHCND:USC00245685,MILES CITY MT US,19761219,0,37,18
GHCND:USC00245685,MILES CITY MT US,19761220,0,24,4
GHCND:USC00245685,MILES CITY MT US,19761221,0,45,10
GHCND:USC00245685,MILES CITY MT US,19761222,0,38,25
GHCND:USC00245685,MILES CITY MT US,19761223,0,36,9
GHCND:USC00245685,MILES CITY MT US,19761224,0,36,26
GHCND:USC00245685,MILES CITY MT US,19761225,0.05,39,18
GHCND:USC00245685,MILES CITY MT US,19761226,0,54,27
GHCND:USC00245685,MILES CITY MT US,19761227,0,48,25
GHCND:USC00245685,MILES CITY MT US,19761228,0,36,20
GHCND:USC00245685,MILES CITY MT US,19761229,0.02,25,15
GHCND:USC00245685,MILES CITY MT US,19761230,0,16,-8
GHCND:USC00245685,MILES CITY MT US,19761231,0.07,19,8
GHCND:USC00245685,MILES CITY MT US,19770101,0.03,8,-10
GHCND:USC00245685,MILES CITY MT US,19770102,0.06,4,-19
GHCND:USC00245685,MILES CITY MT US,19770103,0,5,-22
GHCND:USC00245685,MILES CITY MT US,19770104,0.24,10,4
GHCND:USC00245685,MILES CITY MT US,19770105,0.06,7,-10
GHCND:USC00245685,MILES CITY MT US,19770106,0.04,34,-3
GHCND:USC00245685,MILES CITY MT US,19770107,0,36,8
GHCND:USC00245685,MILES CITY MT US,19770108,0,8,-26
GHCND:USC00245685,MILES CITY MT US,19770109,0.01,10,-23
GHCND:USC00245685,MILES CITY MT US,19770110,0,4,-21
GHCND:USC00245685,MILES CITY MT US,19770111,0,8,-4
GHCND:USC00245685,MILES CITY MT US,19770112,0,11,-13
GHCND:USC00245685,MILES CITY MT US,19770113,0,23,9
GHCND:USC00245685,MILES CITY MT US,19770114,0.05,24,3
GHCND:USC00245685,MILES CITY MT US,19770115,0.02,4,-17
GHCND:USC00245685,MILES CITY MT US,19770116,0,13,-24
GHCND:USC00245685,MILES CITY MT US,19770117,0,14,-4
GHCND:USC00245685,MILES CITY MT US,19770118,0,30,-5
GHCND:USC00245685,MILES CITY MT US,19770119,0,37,26
GHCND:USC00245685,MILES CITY MT US,19770120,0,36,12
GHCND:USC00245685,MILES CITY MT US,19770121,0,29,-1
GHCND:USC00245685,MILES CITY MT US,19770122,0,40,14
GHCND:USC00245685,MILES CITY MT US,19770123,0,35,0
GHCND:USC00245685,MILES CITY MT US,19770124,0,32,9
GHCND:USC00245685,MILES CITY MT US,19770125,0,39,26
GHCND:USC00245685,MILES CITY MT US,19770126,0.03,37,24
GHCND:USC00245685,MILES CITY MT US,19770127,0.04,37,3
GHCND:USC00245685,MILES CITY MT US,19770128,0,3,-21
GHCND:USC00245685,MILES CITY MT US,19770129,0.03,13,-17
GHCND:USC00245685,MILES CITY MT US,19770130,0,12,-21
GHCND:USC00245685,MILES CITY MT US,19770131,0,19,-1
GHCND:USC00245685,MILES CITY MT US,19770201,0,30,-4
GHCND:USC00245685,MILES CITY MT US,19770202,0,34,9
GHCND:USC00245685,MILES CITY MT US,19770203,0,43,10
GHCND:USC00245685,MILES CITY MT US,19770204,0,39,20
GHCND:USC00245685,MILES CITY MT US,19770205,0,40,7
GHCND:USC00245685,MILES CITY MT US,19770206,0,29,15
GHCND:USC00245685,MILES CITY MT US,19770207,0,34,4
GHCND:USC00245685,MILES CITY MT US,19770208,0,39,10
GHCND:USC00245685,MILES CITY MT US,19770209,0,43,11
GHCND:USC00245685,MILES CITY MT US,19770210,0,43,18
GHCND:USC00245685,MILES CITY MT US,19770211,0,46,25
GHCND:USC00245685,MILES CITY MT US,19770212,0,43,25
GHCND:USC00245685,MILES CITY MT US,19770213,0,46,34
GHCND:USC00245685,MILES CITY MT US,19770214,0,44,29
GHCND:USC00245685,MILES CITY MT US,19770215,0,43,26
GHCND:USC00245685,MILES CITY MT US,19770216,0,45,27
GHCND:USC00245685,MILES CITY MT US,19770217,0,49,33
GHCND:USC00245685,MILES CITY MT US,19770218,0.04,43,33
GHCND:USC00245685,MILES CITY MT US,19770219,0,49,22
GHCND:USC00245685,MILES CITY MT US,19770220,0,53,29
GHCND:USC00245685,MILES CITY MT US,19770221,0,60,28
GHCND:USC00245685,MILES CITY MT US,19770222,0,51,26
GHCND:USC00245685,MILES CITY MT US,19770223,0.01,48,33
GHCND:USC00245685,MILES CITY MT US,19770224,0.02,47,33
GHCND:USC00245685,MILES CITY MT US,19770225,0,42,23
GHCND:USC00245685,MILES CITY MT US,19770226,0,42,22
GHCND:USC00245685,MILES CITY MT US,19770227,0.01,43,26
GHCND:USC00245685,MILES CITY MT US,19770228,0,40,24
GHCND:USC00245685,MILES CITY MT US,19770301,0,43,21
GHCND:USC00245685,MILES CITY MT US,19770302,0,40,23
GHCND:USC00245685,MILES CITY MT US,19770303,0,38,17
GHCND:USC00245685,MILES CITY MT US,19770304,0,44,15
GHCND:USC00245685,MILES CITY MT US,19770305,0.01,47,14
GHCND:USC00245685,MILES CITY MT US,19770306,0,62,26
GHCND:USC00245685,MILES CITY MT US,19770307,0,66,25
GHCND:USC00245685,MILES CITY MT US,19770308,0,60,30
GHCND:USC00245685,MILES CITY MT US,19770309,0,62,30
GHCND:USC00245685,MILES CITY MT US,19770310,0,59,35
GHCND:USC00245685,MILES CITY MT US,19770311,0,48,26
GHCND:USC00245685,MILES CITY MT US,19770312,0,51,13
GHCND:USC00245685,MILES CITY MT US,19770313,0,54,20
GHCND:USC00245685,MILES CITY MT US,19770314,0.04,48,32
GHCND:USC00245685,MILES CITY MT US,19770315,0,48,20
GHCND:USC00245685,MILES CITY MT US,19770316,0,55,11
GHCND:USC00245685,MILES CITY MT US,19770317,0,53,17
GHCND:USC00245685,MILES CITY MT US,19770318,0,46,23
GHCND:USC00245685,MILES CITY MT US,19770319,0,43,18
GHCND:USC00245685,MILES CITY MT US,19770320,0,40,8
GHCND:USC00245685,MILES CITY MT US,19770321,0,53,20
GHCND:USC00245685,MILES CITY MT US,19770322,0,55,39
GHCND:USC00245685,MILES CITY MT US,19770323,0,72,32
GHCND:USC00245685,MILES CITY MT US,19770324,0,69,29
GHCND:USC00245685,MILES CITY MT US,19770325,0.06,54,30
GHCND:USC00245685,MILES CITY MT US,19770326,0,55,30
GHCND:USC00245685,MILES CITY MT US,19770327,0,63,34
GHCND:USC00245685,MILES CITY MT US,19770328,0.33,59,33
GHCND:USC00245685,MILES CITY MT US,19770329,0.63,35,32
GHCND:USC00245685,MILES CITY MT US,19770330,0.06,35,24
GHCND:USC00245685,MILES CITY MT US,19770331,0,45,18
GHCND:USC00245685,MILES CITY MT US,19770401,0,45,23
GHCND:USC00245685,MILES CITY MT US,19770402,0,43,22
GHCND:USC00245685,MILES CITY MT US,19770403,0,39,16
GHCND:USC00245685,MILES CITY MT US,19770404,0.07,51,23
GHCND:USC00245685,MILES CITY MT US,19770405,0.14,63,31
GHCND:USC00245685,MILES CITY MT US,19770406,0,73,32
GHCND:USC00245685,MILES CITY MT US,19770407,0,77,31
GHCND:USC00245685,MILES CITY MT US,19770408,0,80,36
GHCND:USC00245685,MILES CITY MT US,19770409,0,78,37
GHCND:USC00245685,MILES CITY MT US,19770410,0,70,42
GHCND:USC00245685,MILES CITY MT US,19770411,0,63,31
GHCND:USC00245685,MILES CITY MT US,19770412,0,65,32
GHCND:USC00245685,MILES CITY MT US,19770413,0,69,31
GHCND:USC00245685,MILES CITY MT US,19770414,0,68,36
GHCND:USC00245685,MILES CITY MT US,19770415,0,69,34
GHCND:USC00245685,MILES CITY MT US,19770416,0,76,34
GHCND:USC00245685,MILES CITY MT US,19770417,0,74,45
GHCND:USC00245685,MILES CITY MT US,19770418,0.01,48,34
GHCND:USC00245685,MILES CITY MT US,19770419,0.01,57,41
GHCND:USC00245685,MILES CITY MT US,19770420,0,57,20
GHCND:USC00245685,MILES CITY MT US,19770421,0,70,22
GHCND:USC00245685,MILES CITY MT US,19770422,0,77,38
GHCND:USC00245685,MILES CITY MT US,19770423,0,75,34
GHCND:USC00245685,MILES CITY MT US,19770424,0,71,28
GHCND:USC00245685,MILES CITY MT US,19770425,0,78,32
GHCND:USC00245685,MILES CITY MT US,19770426,0,85,31
GHCND:USC00245685,MILES CITY MT US,19770427,0,83,54
GHCND:USC00245685,MILES CITY MT US,19770428,0,77,33
GHCND:USC00245685,MILES CITY MT US,19770429,0,85,42
GHCND:USC00245685,MILES CITY MT US,19770430,0,84,52
GHCND:USC00245685,MILES CITY MT US,19770501,0,81,42
GHCND:USC00245685,MILES CITY MT US,19770502,0.01,76,52
GHCND:USC00245685,MILES CITY MT US,19770503,0,82,49
GHCND:USC00245685,MILES CITY MT US,19770504,0.03,78,51
GHCND:USC00245685,MILES CITY MT US,19770505,0,65,35
GHCND:USC00245685,MILES CITY MT US,19770506,0,67,39
GHCND:USC00245685,MILES CITY MT US,19770507,0,80,43
GHCND:USC00245685,MILES CITY MT US,19770508,0,85,50
GHCND:USC00245685,MILES CITY MT US,19770509,0,89,54
GHCND:USC00245685,MILES CITY MT US,19770510,0,88,63
GHCND:USC00245685,MILES CITY MT US,19770511,0.06,84,51
GHCND:USC00245685,MILES CITY MT US,19770512,0,85,51
GHCND:USC00245685,MILES CITY MT US,19770513,0,88,54
GHCND:USC00245685,MILES CITY MT US,19770514,0,87,55
GHCND:USC00245685,MILES CITY MT US,19770515,0.38,76,49
GHCND:USC00245685,MILES CITY MT US,19770516,0,73,37
GHCND:USC00245685,MILES CITY MT US,19770517,0,72,45
GHCND:USC00245685,MILES CITY MT US,19770518,0.21,68,41
GHCND:USC00245685,MILES CITY MT US,19770519,0.02,67,41
GHCND:USC00245685,MILES CITY MT US,19770520,0,69,38
GHCND:USC00245685,MILES CITY MT US,19770521,0,74,38
GHCND:USC00245685,MILES CITY MT US,19770522,0,77,41
GHCND:USC00245685,MILES CITY MT US,19770523,0,87,44
GHCND:USC00245685,MILES CITY MT US,19770524,0,88,62
GHCND:USC00245685,MILES CITY MT US,19770525,0.23,87,57
GHCND:USC00245685,MILES CITY MT US,19770526,0,77,49
GHCND:USC00245685,MILES CITY MT US,19770527,0.14,77,47
GHCND:USC00245685,MILES CITY MT US,19770528,0.19,74,43
GHCND:USC00245685,MILES CITY MT US,19770529,0.35,81,46
GHCND:USC00245685,MILES CITY MT US,19770530,0.48,70,47
GHCND:USC00245685,MILES CITY MT US,19770531,0,83,41
GHCND:USC00245685,MILES CITY MT US,19770601,0,88,48
GHCND:USC00245685,MILES CITY MT US,19770602,0,87,65
GHCND:USC00245685,MILES CITY MT US,19770603,0,81,45
GHCND:USC00245685,MILES CITY MT US,19770604,0,93,54
GHCND:USC00245685,MILES CITY MT US,19770605,0,91,56
GHCND:USC00245685,MILES CITY MT US,19770606,0,91,50
GHCND:USC00245685,MILES CITY MT US,19770607,0,93,61
GHCND:USC00245685,MILES CITY MT US,19770608,0,93,57
GHCND:USC00245685,MILES CITY MT US,19770609,0.18,89,63
GHCND:USC00245685,MILES CITY MT US,19770610,0.08,85,60
GHCND:USC00245685,MILES CITY MT US,19770611,0.02,77,50
GHCND:USC00245685,MILES CITY MT US,19770612,0.03,79,56
GHCND:USC00245685,MILES CITY MT US,19770613,0,76,48
GHCND:USC00245685,MILES CITY MT US,19770614,0.31,85,58
GHCND:USC00245685,MILES CITY MT US,19770615,0.12,84,51
GHCND:USC00245685,MILES CITY MT US,19770616,0.25,80,48
GHCND:USC00245685,MILES CITY MT US,19770617,0.05,77,50
GHCND:USC00245685,MILES CITY MT US,19770618,0,80,46
GHCND:USC00245685,MILES CITY MT US,19770619,0,79,48
GHCND:USC00245685,MILES CITY MT US,19770620,0,82,56
GHCND:USC00245685,MILES CITY MT US,19770621,0.14,75,58
GHCND:USC00245685,MILES CITY MT US,19770622,0,87,52
GHCND:USC00245685,MILES CITY MT US,19770623,0,89,53
GHCND:USC00245685,MILES CITY MT US,19770624,0,95,59
GHCND:USC00245685,MILES CITY MT US,19770625,0,98,62
GHCND:USC00245685,MILES CITY MT US,19770626,0,94,60
GHCND:USC00245685,MILES CITY MT US,19770627,0,86,57
GHCND:USC00245685,MILES CITY MT US,19770628,0,84,48
GHCND:USC00245685,MILES CITY MT US,19770629,0,85,57
GHCND:USC00245685,MILES CITY MT US,19770630,0,79,51
GHCND:USC00245685,MILES CITY MT US,19770701,0,92,41
GHCND:USC00245685,MILES CITY MT US,19770702,0.02,91,68
GHCND:USC00245685,MILES CITY MT US,19770703,0,89,55
GHCND:USC00245685,MILES CITY MT US,19770704,0.9,88,56
GHCND:USC00245685,MILES CITY MT US,19770705,0,85,61
GHCND:USC00245685,MILES CITY MT US,19770706,0.14,84,56
GHCND:USC00245685,MILES CITY MT US,19770707,0,80,59
GHCND:USC00245685,MILES CITY MT US,19770708,0,81,46
GHCND:USC00245685,MILES CITY MT US,19770709,0,93,59
GHCND:USC00245685,MILES CITY MT US,19770710,0.22,92,57
GHCND:USC00245685,MILES CITY MT US,19770711,0,75,54
GHCND:USC00245685,MILES CITY MT US,19770712,0,96,49
GHCND:USC00245685,MILES CITY MT US,19770713,0,94,63
GHCND:USC00245685,MILES CITY MT US,19770714,0,83,46
GHCND:USC00245685,MILES CITY MT US,19770715,0,95,62
GHCND:USC00245685,MILES CITY MT US,19770716,0,101,55
GHCND:USC00245685,MILES CITY MT US,19770717,0,105,65
GHCND:USC00245685,MILES CITY MT US,19770718,0,102,58
GHCND:USC00245685,MILES CITY MT US,19770719,0,99,64
GHCND:USC00245685,MILES CITY MT US,19770720,0,84,58
GHCND:USC00245685,MILES CITY MT US,19770721,0,92,67
GHCND:USC00245685,MILES CITY MT US,19770722,0,97,69
GHCND:USC00245685,MILES CITY MT US,19770723,0,100,63
GHCND:USC00245685,MILES CITY MT US,19770724,0,94,61
GHCND:USC00245685,MILES CITY MT US,19770725,0.39,85,61
GHCND:USC00245685,MILES CITY MT US,19770726,0.22,89,59
GHCND:USC00245685,MILES CITY MT US,19770727,0,84,59
GHCND:USC00245685,MILES CITY MT US,19770728,0,94,56
GHCND:USC00245685,MILES CITY MT US,19770729,0,99,61
GHCND:USC00245685,MILES CITY MT US,19770730,0,94,54
GHCND:USC00245685,MILES CITY MT US,19770731,0,86,57
GHCND:USC00245685,MILES CITY MT US,19770801,0,86,53
GHCND:USC00245685,MILES CITY MT US,19770802,0,88,49
GHCND:USC00245685,MILES CITY MT US,19770803,0,92,52
GHCND:USC00245685,MILES CITY MT US,19770804,0,80,55
GHCND:USC00245685,MILES CITY MT US,19770805,0.01,79,45
GHCND:USC00245685,MILES CITY MT US,19770806,0.33,81,53
GHCND:USC00245685,MILES CITY MT US,19770807,0,82,52
GHCND:USC00245685,MILES CITY MT US,19770808,0,89,49
GHCND:USC00245685,MILES CITY MT US,19770809,0.02,85,56
GHCND:USC00245685,MILES CITY MT US,19770810,0,75,52
GHCND:USC00245685,MILES CITY MT US,19770811,0,84,41
GHCND:USC00245685,MILES CITY MT US,19770812,0,92,50
GHCND:USC00245685,MILES CITY MT US,19770813,0.23,81,51
GHCND:USC00245685,MILES CITY MT US,19770814,0.01,79,45
GHCND:USC00245685,MILES CITY MT US,19770815,0.22,74,53
GHCND:USC00245685,MILES CITY MT US,19770816,0,83,52
GHCND:USC00245685,MILES CITY MT US,19770817,0,85,42
GHCND:USC00245685,MILES CITY MT US,19770818,0,83,47
GHCND:USC00245685,MILES CITY MT US,19770819,0,86,50
GHCND:USC00245685,MILES CITY MT US,19770820,0.02,82,52
GHCND:USC00245685,MILES CITY MT US,19770821,0,85,49
GHCND:USC00245685,MILES CITY MT US,19770822,0.18,81,55
GHCND:USC00245685,MILES CITY MT US,19770823,0.06,82,52
GHCND:USC00245685,MILES CITY MT US,19770824,0,98,58
GHCND:USC00245685,MILES CITY MT US,19770825,0,94,63
GHCND:USC00245685,MILES CITY MT US,19770826,0.39,77,56
GHCND:USC00245685,MILES CITY MT US,19770827,0.48,65,52
GHCND:USC00245685,MILES CITY MT US,19770828,0.02,73,46
GHCND:USC00245685,MILES CITY MT US,19770829,0,72,53
GHCND:USC00245685,MILES CITY MT US,19770830,0,73,54
GHCND:USC00245685,MILES CITY MT US,19770831,0.28,68,48
GHCND:USC00245685,MILES CITY MT US,19770901,0,65,49
GHCND:USC00245685,MILES CITY MT US,19770902,0,76,41
GHCND:USC00245685,MILES CITY MT US,19770903,0,84,51
GHCND:USC00245685,MILES CITY MT US,19770904,0,85,49
GHCND:USC00245685,MILES CITY MT US,19770905,0,86,51
GHCND:USC00245685,MILES CITY MT US,19770906,0.15,83,56
GHCND:USC00245685,MILES CITY MT US,19770907,0,85,57
GHCND:USC00245685,MILES CITY MT US,19770908,0.27,81,46
GHCND:USC00245685,MILES CITY MT US,19770909,0,70,41
GHCND:USC00245685,MILES CITY MT US,19770910,0,75,39
GHCND:USC00245685,MILES CITY MT US,19770911,0,74,42
GHCND:USC00245685,MILES CITY MT US,19770912,0.03,72,47
GHCND:USC00245685,MILES CITY MT US,19770913,0,78,41
GHCND:USC00245685,MILES CITY MT US,19770914,0,84,44
GHCND:USC00245685,MILES CITY MT US,19770915,0,83,48
GHCND:USC00245685,MILES CITY MT US,19770916,0,72,50
GHCND:USC00245685,MILES CITY MT US,19770917,0.01,63,49
GHCND:USC00245685,MILES CITY MT US,19770918,0.02,62,50
GHCND:USC00245685,MILES CITY MT US,19770919,0,74,37
GHCND:USC00245685,MILES CITY MT US,19770920,0,77,45
GHCND:USC00245685,MILES CITY MT US,19770921,0.22,72,53
GHCND:USC00245685,MILES CITY MT US,19770922,0,69,34
GHCND:USC00245685,MILES CITY MT US,19770923,0.11,67,49
GHCND:USC00245685,MILES CITY MT US,19770924,0.02,63,39
GHCND:USC00245685,MILES CITY MT US,19770925,0,66,42
GHCND:USC00245685,MILES CITY MT US,19770926,0,66,34
GHCND:USC00245685,MILES CITY MT US,19770927,0,71,38
GHCND:USC00245685,MILES CITY MT US,19770928,0,69,44
GHCND:USC00245685,MILES CITY MT US,19770929,0,64,42
GHCND:USC00245685,MILES CITY MT US,19770930,0.82,59,49
GHCND:USC00245685,MILES CITY MT US,19771001,0.53,49,42
GHCND:USC00245685,MILES CITY MT US,19771002,0.03,62,37
GHCND:USC00245685,MILES CITY MT US,19771003,0,63,45
GHCND:USC00245685,MILES CITY MT US,19771004,0,59,37
GHCND:USC00245685,MILES CITY MT US,19771005,0,51,29
GHCND:USC00245685,MILES CITY MT US,19771006,0,57,35
GHCND:USC00245685,MILES CITY MT US,19771007,0.54,56,41
GHCND:USC00245685,MILES CITY MT US,19771008,0.02,59,40
GHCND:USC00245685,MILES CITY MT US,19771009,0,58,41
GHCND:USC00245685,MILES CITY MT US,19771010,0,45,29
GHCND:USC00245685,MILES CITY MT US,19771011,0,53,20
GHCND:USC00245685,MILES CITY MT US,19771012,0,71,29
GHCND:USC00245685,MILES CITY MT US,19771013,0,70,38
GHCND:USC00245685,MILES CITY MT US,19771014,0,60,38
GHCND:USC00245685,MILES CITY MT US,19771015,0,65,26
GHCND:USC00245685,MILES CITY MT US,19771016,0,79,34
GHCND:USC00245685,MILES CITY MT US,19771017,0,71,32
GHCND:USC00245685,MILES CITY MT US,19771018,0,76,33
GHCND:USC00245685,MILES CITY MT US,19771019,0,74,36
GHCND:USC00245685,MILES CITY MT US,19771020,0,71,33
GHCND:USC00245685,MILES CITY MT US,19771021,0,61,36
GHCND:USC00245685,MILES CITY MT US,19771022,0,65,39
GHCND:USC00245685,MILES CITY MT US,19771023,0,71,29
GHCND:USC00245685,MILES CITY MT US,19771024,0,70,35
GHCND:USC00245685,MILES CITY MT US,19771025,0,76,43
GHCND:USC00245685,MILES CITY MT US,19771026,0,68,37
GHCND:USC00245685,MILES CITY MT US,19771027,0,74,28
GHCND:USC00245685,MILES CITY MT US,19771028,0,71,41
GHCND:USC00245685,MILES CITY MT US,19771029,0,68,39
GHCND:USC00245685,MILES CITY MT US,19771030,0.05,59,43
GHCND:USC00245685,MILES CITY MT US,19771031,0,53,39
GHCND:USC00245685,MILES CITY MT US,19771101,0,54,31
GHCND:USC00245685,MILES CITY MT US,19771102,0,57,41
GHCND:USC00245685,MILES CITY MT US,19771103,0,58,23
GHCND:USC00245685,MILES CITY MT US,19771104,0,57,27
GHCND:USC00245685,MILES CITY MT US,19771105,0,60,28
GHCND:USC00245685,MILES CITY MT US,19771106,0,59,27
GHCND:USC00245685,MILES CITY MT US,19771107,0,51,31
GHCND:USC00245685,MILES CITY MT US,19771108,0,50,27
GHCND:USC00245685,MILES CITY MT US,19771109,0,41,15
GHCND:USC00245685,MILES CITY MT US,19771110,0,46,20
GHCND:USC00245685,MILES CITY MT US,19771111,0,59,17
GHCND:USC00245685,MILES CITY MT US,19771112,0,63,31
GHCND:USC00245685,MILES CITY MT US,19771113,0,59,25
GHCND:USC00245685,MILES CITY MT US,19771114,0,56,25
GHCND:USC00245685,MILES CITY MT US,19771115,0,57,32
GHCND:USC00245685,MILES CITY MT US,19771116,0,46,29
GHCND:USC00245685,MILES CITY MT US,19771117,0,43,15
GHCND:USC00245685,MILES CITY MT US,19771118,0.02,32,10
GHCND:USC00245685,MILES CITY MT US,19771119,0.17,27,15
GHCND:USC00245685,MILES CITY MT US,19771120,0.07,20,5
GHCND:USC00245685,MILES CITY MT US,19771121,0,5,-19
GHCND:USC00245685,MILES CITY MT US,19771122,0.04,9,-12
GHCND:USC00245685,MILES CITY MT US,19771123,0.05,12,-10
GHCND:USC00245685,MILES CITY MT US,19771124,0.1,17,1
GHCND:USC00245685,MILES CITY MT US,19771125,0,7,-17
GHCND:USC00245685,MILES CITY MT US,19771126,0.07,47,3
GHCND:USC00245685,MILES CITY MT US,19771127,0,37,13
GHCND:USC00245685,MILES CITY MT US,19771128,0,39,20
GHCND:USC00245685,MILES CITY MT US,19771129,0,49,27
GHCND:USC00245685,MILES CITY MT US,19771130,0,45,32
GHCND:USC00245685,MILES CITY MT US,19771201,0,33,23
GHCND:USC00245685,MILES CITY MT US,19771202,0.05,30,21
GHCND:USC00245685,MILES CITY MT US,19771203,0.16,34,26
GHCND:USC00245685,MILES CITY MT US,19771204,0,40,5
GHCND:USC00245685,MILES CITY MT US,19771205,0,5,-9
GHCND:USC00245685,MILES CITY MT US,19771206,0.03,8,-18
GHCND:USC00245685,MILES CITY MT US,19771207,0.18,14,-19
GHCND:USC00245685,MILES CITY MT US,19771208,0,4,-18
GHCND:USC00245685,MILES CITY MT US,19771209,0,-13,-35
GHCND:USC00245685,MILES CITY MT US,19771210,0,5,-14
GHCND:USC00245685,MILES CITY MT US,19771211,0,37,-2
GHCND:USC00245685,MILES CITY MT US,19771212,0,45,21
GHCND:USC00245685,MILES CITY MT US,19771213,0,40,21
GHCND:USC00245685,MILES CITY MT US,19771214,0,48,30
GHCND:USC00245685,MILES CITY MT US,19771215,0,39,25
GHCND:USC00245685,MILES CITY MT US,19771216,0,40,32
GHCND:USC00245685,MILES CITY MT US,19771217,0.02,40,25
GHCND:USC00245685,MILES CITY MT US,19771218,0.01,30,24
GHCND:USC00245685,MILES CITY MT US,19771219,0,26,18
GHCND:USC00245685,MILES CITY MT US,19771220,0,29,8
GHCND:USC00245685,MILES CITY MT US,19771221,0,31,7
GHCND:USC00245685,MILES CITY MT US,19771222,0.08,31,19
GHCND:USC00245685,MILES CITY MT US,19771223,0.18,30,14
GHCND:USC00245685,MILES CITY MT US,19771224,0.01,17,-9
GHCND:USC00245685,MILES CITY MT US,19771225,0,8,-17
GHCND:USC00245685,MILES CITY MT US,19771226,0.03,22,0
GHCND:USC00245685,MILES CITY MT US,19771227,0,20,-10
GHCND:USC00245685,MILES CITY MT US,19771228,0,22,-5
GHCND:USC00245685,MILES CITY MT US,19771229,0,21,-4
GHCND:USC00245685,MILES CITY MT US,19771230,0.07,21,11
GHCND:USC00245685,MILES CITY MT US,19771231,0.02,11,-4
GHCND:USC00245685,MILES CITY MT US,19780101,0.01,7,-12
GHCND:USC00245685,MILES CITY MT US,19780102,0,11,-11
GHCND:USC00245685,MILES CITY MT US,19780103,0.01,15,-6
GHCND:USC00245685,MILES CITY MT US,19780104,0.03,12,-8
GHCND:USC00245685,MILES CITY MT US,19780105,0,15,-8
GHCND:USC00245685,MILES CITY MT US,19780106,0,15,-2
GHCND:USC00245685,MILES CITY MT US,19780107,0.03,15,-6
GHCND:USC00245685,MILES CITY MT US,19780108,0,5,-16
GHCND:USC00245685,MILES CITY MT US,19780109,0,9,3
GHCND:USC00245685,MILES CITY MT US,19780110,0,10,-2
GHCND:USC00245685,MILES CITY MT US,19780111,0,5,-18
GHCND:USC00245685,MILES CITY MT US,19780112,0,25,-8
GHCND:USC00245685,MILES CITY MT US,19780113,0,20,5
GHCND:USC00245685,MILES CITY MT US,19780114,0,19,9
GHCND:USC00245685,MILES CITY MT US,19780115,0,16,3
GHCND:USC00245685,MILES CITY MT US,19780116,0,16,-10
GHCND:USC00245685,MILES CITY MT US,19780117,0,17,0
GHCND:USC00245685,MILES CITY MT US,19780118,0.02,12,-6
GHCND:USC00245685,MILES CITY MT US,19780119,0,12,-20
GHCND:USC00245685,MILES CITY MT US,19780120,0,8,-10
GHCND:USC00245685,MILES CITY MT US,19780121,0,17,-11
GHCND:USC00245685,MILES CITY MT US,19780122,0,30,0
GHCND:USC00245685,MILES CITY MT US,19780123,0,30,8
GHCND:USC00245685,MILES CITY MT US,19780124,0.04,30,8
GHCND:USC00245685,MILES CITY MT US,19780125,0,29,-7
GHCND:USC00245685,MILES CITY MT US,19780126,0,6,-8
GHCND:USC00245685,MILES CITY MT US,19780127,0.01,18,-8
GHCND:USC00245685,MILES CITY MT US,19780128,0,11,-6
GHCND:USC00245685,MILES CITY MT US,19780129,0.05,7,-13
GHCND:USC00245685,MILES CITY MT US,19780130,0,8,-13
GHCND:USC00245685,MILES CITY MT US,19780131,0,8,-23
GHCND:USC00245685,MILES CITY MT US,19780201,0,0,-17
GHCND:USC00245685,MILES CITY MT US,19780202,0,7,-19
GHCND:USC00245685,MILES CITY MT US,19780203,0.05,35,-4
GHCND:USC00245685,MILES CITY MT US,19780204,0.03,29,5
GHCND:USC00245685,MILES CITY MT US,19780205,0,20,0
GHCND:USC00245685,MILES CITY MT US,19780206,0,28,18
GHCND:USC00245685,MILES CITY MT US,19780207,0,24,15
GHCND:USC00245685,MILES CITY MT US,19780208,0,19,5
GHCND:USC00245685,MILES CITY MT US,19780209,0,22,12
GHCND:USC00245685,MILES CITY MT US,19780210,0,20,1
GHCND:USC00245685,MILES CITY MT US,19780211,0.07,17,12
GHCND:USC00245685,MILES CITY MT US,19780212,0.35,15,8
GHCND:USC00245685,MILES CITY MT US,19780213,0,18,7
GHCND:USC00245685,MILES CITY MT US,19780214,0,12,5
GHCND:USC00245685,MILES CITY MT US,19780215,0,8,-17
GHCND:USC00245685,MILES CITY MT US,19780216,0,8,-11
GHCND:USC00245685,MILES CITY MT US,19780217,0,9,-22
GHCND:USC00245685,MILES CITY MT US,19780218,0,29,-10
GHCND:USC00245685,MILES CITY MT US,19780219,0,33,14
GHCND:USC00245685,MILES CITY MT US,19780220,0.05,31,-2
GHCND:USC00245685,MILES CITY MT US,19780221,0,41,7
GHCND:USC00245685,MILES CITY MT US,19780222,0,41,32
GHCND:USC00245685,MILES CITY MT US,19780223,0,44,15
GHCND:USC00245685,MILES CITY MT US,19780224,0,43,20
